panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,continent,country,language,data_collect_mode,sample_type
GLES,GLES_LT,1,2016,13,2020,3.5214034730355963,3.5232876712328767,3.4767123287671233,3.5753424657534247,0.017909193872303573,20,10-29,25.014869888475836,26,17,29,3.589963476535459,male,0,269,0.8175033921302578,RISK_GEN_ORD11A,0.5297304284829011,0.5335400978904278,0.5302180167209425,0.5273960535385822,0.5335400978904278,0.527621335449609,0.38765628009784164,0.3912725604798671,-0.29945779285026175,-0.02678913054996999,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.522623495226235,3.5232876712328767,3.4575342465753423,3.5753424657534247,0.018914990921530293,20,10-29,23.931129476584026,24,17,29,3.6539837629008547,female,1,363,0.7993366500829188,RISK_GEN_ORD11A,0.5174235062914381,0.4985459618716925,0.48057479058156877,0.5131136487060944,0.4985459618716925,0.475336588224771,0.380018145889896,0.45440258832346103,-0.1063390347742243,0.33043439678768016,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.5221042136292704,3.5232876712328767,3.4575342465753423,3.5753424657534247,0.01848901317213031,20,10-29,24.39240506329114,25,17,29,3.6634753412243404,all,0.5743670886075949,632,0.8074931465123363,RISK_GEN_ORD11A,0.5236048442135973,0.5178340250838032,0.5096954584607032,0.515334149007755,0.5178340250838032,0.5014943547563637,0.3842365624551721,0.43604167621867096,-0.18280632159944,0.18936861262420943,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.525358194869449,3.526027397260274,3.4493150684931506,3.5753424657534247,0.016351519078876074,20,30-49,41.063326374391096,41,30,49,5.6353463991975055,male,0,1437,0.5337443218689163,RISK_GEN_ORD11A,0.6271909756222654,0.6229595998718775,0.6109972155632619,0.6350438462959449,0.6229595998718775,0.6203718276819074,0.42537913457959925,0.4594888423659767,-0.06581978142432597,0.12047829035055954,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.52025274937295,3.5205479452054793,3.4575342465753423,3.578082191780822,0.016849375861511626,20,30-49,40.43380281690141,41,30,49,5.785134254296224,female,1,1420,0.6244379793705369,RISK_GEN_ORD11A,0.6045064445667286,0.6064643319510558,0.5870940655007695,0.6135580402890057,0.6064643319510558,0.6009931349825027,0.5076205902458328,0.5309618774937077,0.12901523323078098,0.2849731649647773,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.5228206615810245,3.5232876712328767,3.4493150684931506,3.578082191780822,0.01679314026691181,20,30-49,40.75043752187609,41,30,49,5.717958525860915,all,0.4970248512425621,2857,0.5837097479236486,RISK_GEN_ORD11A,0.6250706961009354,0.623199505051596,0.6085469680197179,0.6328053419168035,0.623199505051596,0.6195565971886218,0.4687676404794509,0.49864911416689084,0.01961830405177626,0.20048440329225278,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.528826310092129,3.5287671232876714,3.4547945205479453,3.580821917808219,0.013334922479818637,20,50-69,58.66060261512223,58,50,69,5.653956489264473,male,0,1759,0.4643727161997564,RISK_GEN_ORD11A,0.6595024988533303,0.6536649246983712,0.6417239015953542,0.6572633148460165,0.6536649246983712,0.6408613880139292,0.4363212913992802,0.4851563960785627,-0.18434159766003377,0.07366839944702341,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.5255414610878413,3.526027397260274,3.463013698630137,3.5726027397260274,0.013518049503563705,20,50-69,58.78454842219804,59,50,69,5.494723612244265,female,1,1838,0.49931898665213836,RISK_GEN_ORD11A,0.6286287144506962,0.6326980398923494,0.6056339809562925,0.6303484336681598,0.6326980398923494,0.6132308576702493,0.5477644110985629,0.5880392039685229,0.1506591443794113,0.462457658278027,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.527147813436616,3.526027397260274,3.4547945205479453,3.580821917808219,0.013527002609420266,20,50-69,58.72393661384487,58,50,69,5.572728492622656,all,0.5109813733666945,3597,0.48281811646297623,RISK_GEN_ORD11A,0.6530206260616205,0.6526432120554768,0.6332669239829599,0.65295773978642,0.6526432120554768,0.6367618087394286,0.4954194262641137,0.5417586113956729,-0.028065665417817614,0.26071769879362244,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
GLES,GLES_LT,1,2016,13,2020,3.5352564402262843,3.536986301369863,3.4904109589041097,3.5671232876712327,0.011105918482654282,20,70-90,73.47440273037543,73,70,86,2.92079109456235,male,0,293,0.5108514190317195,RISK_GEN_ORD11A,0.5883205099940834,0.5696879507703052,0.5632186836363533,0.5784932662233444,0.5696879507703052,0.5586801882541851,0.3972079003517608,0.4437860329118397,-0.3566674168227764,0.025352647400942046,pro,gen,gen,ord,11,NA,NA,NA,1,Europe,Germany,German,Interview,Lifespan
