panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,continent,country,language,data_collect_mode,sample_type
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9639269406392693,0.9643835616438357,0.9041095890410958,0.9863013698630136,0.018193564365044327,20,10-29,24,23,21,29,2.635786110641877,male,0,96,0.5428571428571429,LOTTERY_IN_A_RISK,0.15418500450164538,0.141577739420661,0.13762187605065557,0.1611996477800673,0.141577739420661,0.13906379613466147,1.078571985900739,0.5924095742447895,1.3890176850258693,1.7387468357147664,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9689182805857345,0.9726027397260274,0.9287671232876712,0.989041095890411,0.014483870934967346,20,10-29,24.862068965517242,25,21,29,2.416079142670066,female,1,29,0.6666666666666667,LOTTERY_IN_A_RISK,-0.11256555857890309,-0.020416214225520205,-0.10840438489646687,-0.09002277986363426,-0.020416214225520205,-0.08518839235103398,0.9012286277553364,0.625781683549744,1.136930083950026,1.3511995362530316,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9650849315068493,0.9671232876712329,0.9041095890410958,0.989041095890411,0.01747678942231427,20,10-29,24.2,24,21,29,2.6027280972831384,all,0.232,125,0.5791245791245792,LOTTERY_IN_A_RISK,0.09150436077311871,0.1117008452375207,0.08270872710683023,0.10302972491253434,0.1117008452375207,0.09036985425473912,1.0306561621143338,0.6000267759174004,1.3220221362595923,1.6396592937118208,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9642136561537645,0.9671232876712329,0.9013698630136986,0.989041095890411,0.01819506057062622,20,30-49,38.736434108527135,38,30,49,5.583904575660074,male,0,129,0.6149253731343284,LOTTERY_IN_A_RISK,0.03921135243857591,0.03498449837729814,0.03471664435519509,0.02974221892873431,0.03498449837729814,0.02586642433900071,0.9220326132445528,0.5680221992698931,0.8801439099364246,0.9461305801413593,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9647333139026524,0.9671232876712329,0.9013698630136986,0.989041095890411,0.01920883284085174,20,30-49,38.148936170212764,38,30,48,4.467168753220571,female,1,47,0.7251461988304093,LOTTERY_IN_A_RISK,-0.11199739689335102,-0.08009144895938682,-0.09981429897864343,-0.11726986711573231,-0.08009144895938682,-0.09993555599288037,1.096508127260661,0.5803982150235795,1.5357492750021313,2.1020171980176667,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9643524283935243,0.9671232876712329,0.9013698630136986,0.989041095890411,0.018417081817479454,20,30-49,38.57954545454545,38,30,49,5.3027682062627095,all,0.26704545454545453,176,0.6521739130434783,LOTTERY_IN_A_RISK,-0.009635686885562971,0.004400504907874104,-0.00851731005550718,-0.014549731501677285,0.004400504907874104,-0.012537084627224951,0.97678622958001,0.5725411052209659,1.2276620484712264,1.3599063748642448,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9653402913676886,0.9698630136986301,0.9013698630136986,0.9863013698630136,0.01812765432149897,20,50-69,57.666666666666664,58,50,69,5.2670613708092455,male,0,63,0.668421052631579,LOTTERY_IN_A_RISK,-0.11454175190758872,-0.08768102833846735,-0.10634730538922346,-0.11782855381748912,-0.08768102833846735,-0.10943833297764088,1.2837593426887102,0.7053345122660228,3.581415410142454,1.938419737950622,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9645447219983884,0.9643835616438357,0.947945205479452,0.9863013698630136,0.010180883675517805,20,50-69,56.76470588235294,54,51,69,5.900523406494397,female,1,17,0.826530612244898,LOTTERY_IN_A_RISK,-0.07832803072671751,-0.014340580096228463,-0.040293040293040115,-0.06467234235978547,-0.014340580096228463,-0.03687419624627,2.554581682774011,0.4493050188902856,3.2434380118799617,0.23545299002505032,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9651712328767124,0.9671232876712329,0.9013698630136986,0.9863013698630136,0.016703222766314682,20,50-69,57.475,56.5,50,69,5.38157898809107,all,0.2125,80,0.7222222222222222,LOTTERY_IN_A_RISK,-0.09843554356561551,-0.08563356812715628,-0.08286604361370832,-0.1008210849733688,-0.08563356812715628,-0.08632155823873001,1.5421641725674016,0.6576881754340381,3.602310986794462,1.908279489460191,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9643645357686453,0.9671232876712329,0.9013698630136986,0.989041095890411,0.0181242801597694,20,10-90,37.96527777777778,36,21,69,13.14932369026715,male,0,288,0.6097560975609756,LOTTERY_IN_A_RISK,0.04180897541140977,0.04474962797388877,0.03759902753908928,0.0433024948614854,0.04474962797388877,0.038083553050025726,1.064404995781338,0.6060456394308683,2.129491176361764,1.4994194450342337,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9660038297245543,0.9671232876712329,0.9013698630136986,0.989041095890411,0.016439530229761194,20,10-90,37.40860215053763,36,21,69,11.702133361002641,female,1,93,0.7394957983193278,LOTTERY_IN_A_RISK,-0.07976406209853,-0.01245295242555593,-0.06862363919129234,-0.07046788954552537,-0.01245295242555593,-0.05884689128423763,1.2690218656266246,0.5850114026527934,2.572306678123664,1.8177667521066005,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9647646783878043,0.9671232876712329,0.9013698630136986,0.989041095890411,0.017720725278212827,20,10-90,37.829396325459314,36,21,69,12.79842823009661,all,0.2440944881889764,381,0.6520547945205479,LOTTERY_IN_A_RISK,0.006917946142251655,0.02918645064501434,0.006147466443566615,0.012178552536624148,0.02918645064501434,0.010564158023331398,1.1220055965083588,0.600870555555211,2.362955053683494,1.5833941943032244,beh,dom,gam,com,NA,NA,lot,hyp,8,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9639269406392693,0.9643835616438357,0.9041095890410958,0.9863013698630136,0.018193564365044327,20,10-29,24,23,21,29,2.635786110641877,male,0,96,0.5428571428571429,INCOME_LIST_A_RISK,0.10422098639305181,0.14614189985218853,0.09902697376524414,0.11709078251992706,0.14614189985218853,0.1086245986473886,1.2432346427438905,0.7894580496446321,0.7498524904062663,0.6682116269629791,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9689182805857345,0.9726027397260274,0.9287671232876712,0.989041095890411,0.014483870934967346,20,10-29,24.862068965517242,25,21,29,2.416079142670066,female,1,29,0.6666666666666667,INCOME_LIST_A_RISK,0.35376152643778885,0.358324879283736,0.3176100628930809,0.34705256265759654,0.358324879283736,0.32362638952820555,1.2364334900558571,1.1155931628314457,0.5885401712659225,0.6885437759021237,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9650849315068493,0.9671232876712329,0.9041095890410958,0.989041095890411,0.01747678942231427,20,10-29,24.2,24,21,29,2.6027280972831384,all,0.232,125,0.5791245791245792,INCOME_LIST_A_RISK,0.14196227720014296,0.17792008990302763,0.1386692513050696,0.15533428249424683,0.17792008990302763,0.14954663549155559,1.2366247323054342,0.8676588280271709,0.7132575302316846,0.7540536846752658,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9642136561537645,0.9671232876712329,0.9013698630136986,0.989041095890411,0.01819506057062622,20,30-49,38.736434108527135,38,30,49,5.583904575660074,male,0,129,0.6149253731343284,INCOME_LIST_A_RISK,0.2629653639853153,0.26983883411658854,0.2488002312807211,0.2736196865749385,0.26983883411658854,0.2633242536699495,0.9457236506806512,0.9281277018669672,0.3662569198461033,0.6358071601321267,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9647333139026524,0.9671232876712329,0.9013698630136986,0.989041095890411,0.01920883284085174,20,30-49,38.148936170212764,38,30,48,4.467168753220571,female,1,47,0.7251461988304093,INCOME_LIST_A_RISK,0.010920830490624157,0.003174178018075602,0.011069680727103074,0.014624566652152051,0.003174178018075602,0.014862557199716143,0.8904256488158966,0.832929998179566,0.28845861793871896,0.1957995097231054,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9643524283935243,0.9671232876712329,0.9013698630136986,0.989041095890411,0.018417081817479454,20,30-49,38.57954545454545,38,30,49,5.3027682062627095,all,0.26704545454545453,176,0.6521739130434783,INCOME_LIST_A_RISK,0.19425514554590645,0.19530145848730265,0.18737786585198507,0.2035424922051519,0.19530145848730265,0.19870180742935306,0.9288053429429465,0.9009663423091725,0.34910503925342834,0.5123283222777371,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9653402913676886,0.9698630136986301,0.9013698630136986,0.9863013698630136,0.01812765432149897,20,50-69,57.666666666666664,58,50,69,5.2670613708092455,male,0,63,0.668421052631579,INCOME_LIST_A_RISK,0.13368950078188405,0.089123593086092745,0.13464342753975297,0.1372652697568704,0.089123593086092745,0.1379318474813044,1.2423564858444156,1.080784325415814,0.6583761520981303,0.8280982704531354,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9645447219983884,0.9643835616438357,0.947945205479452,0.9863013698630136,0.010180883675517805,20,50-69,56.76470588235294,54,51,69,5.900523406494397,female,1,17,0.826530612244898,INCOME_LIST_A_RISK,-0.057019779676168066,-0.030115812943145324,-0.0589651022864022,-0.057290660715529254,-0.030115812943145324,-0.05892300608491535,1.2895374382830953,0.9077597577430815,0.6351582157958229,0.3949906389209828,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9651712328767124,0.9671232876712329,0.9013698630136986,0.9863013698630136,0.016703222766314682,20,50-69,57.475,56.5,50,69,5.38157898809107,all,0.2125,80,0.7222222222222222,INCOME_LIST_A_RISK,0.09906874049369561,0.06906892000439382,0.09939437121481809,0.10056373718733054,0.06906892000439382,0.10050862436191838,1.2441726547832348,1.041429229826176,0.6534625495611304,0.7806817352151442,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
GCOE,GCOE_IN_RUR,2012,2012,2013,2013,0.9643645357686453,0.9671232876712329,0.9013698630136986,0.989041095890411,0.0181242801597694,20,10-90,37.96527777777778,36,21,69,13.14932369026715,male,0,288,0.6097560975609756,INCOME_LIST_A_RISK,0.17083711417780975,0.17767901443001763,0.16887138143058672,0.18097572345478663,0.17767901443001763,0.17859603482750988,1.0970164843532482,0.9084368170296641,0.5704631108940298,0.6808424704255416,beh,dom,occ,com,NA,NA,mpl,hyp,7,Asia,India,Multiple,Interview,Lifespan
