panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,continent,country,language,data_collect_mode,sample_type
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.110457734714333,4.087671232876712,3.5835616438356164,5.002739726027397,0.2155435222244041,20,50-69,59.53963414634146,60,50,69,5.5143639944507905,male,0,328,0.2759381898454746,ALC_3MO_ORD7A,0.720427041343463,0.7195992037991272,0.7200187930111422,0.7051189321679169,0.7195992037991272,0.7046572720634818,0.4117486743915248,0.4001777343675808,-0.30724098794922716,-0.355025283771806,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.110114912679348,4.164383561643835,3.4986301369863013,5.002739726027397,0.21548665794445257,20,50-69,58.87677725118483,59,50,69,5.66599902344132,female,1,422,0.22140221402214022,ALC_3MO_ORD7A,0.61620434473155,0.6375546498069891,0.6144908348159136,0.6243594998119235,0.6375546498069891,0.6211678545132014,0.47393440697169753,0.5120729786155134,0.16088516473384398,0.22189016102805736,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.110264840182649,4.164383561643835,3.4986301369863013,5.002739726027397,0.21536767191948733,20,50-69,59.16666666666667,59,50,69,5.606138951853184,all,0.5626666666666666,750,0.24623115577889443,ALC_3MO_ORD7A,0.6761112091364032,0.6811012247607641,0.6759375088178137,0.6687540089021724,0.6811012247607641,0.6682103253317012,0.45185316316030716,0.4705946240991237,-0.034072160772095926,-0.029691793572305888,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.154103527700327,4.164383561643835,3.249315068493151,4.835616438356165,0.20252723664330413,20,70-90,75.04424778761062,75,70,86,3.7782020018289817,male,0,113,0.4083769633507853,ALC_3MO_ORD7A,0.506738157667683,0.5582021157667698,0.49583194398133107,0.4106953403300108,0.5582021157667698,0.38064781532936626,0.33226639708567124,0.416832308673067,-0.20604939186801016,-0.45657861235391356,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.122567615033368,4.164383561643835,3.4986301369863013,4.835616438356165,0.21887785716760347,20,70-90,76.00641025641026,75,70,85,4.205214573746382,female,1,156,0.3580246913580247,ALC_3MO_ORD7A,0.5090191463230883,0.48654434439124344,0.5075037400140551,0.48742113146276816,0.48654434439124344,0.48262170931473336,0.578986965694282,0.6427179008932031,0.4110735017602901,0.43331295785074636,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.1358150430310126,4.164383561643835,3.249315068493151,4.835616438356165,0.21234979459602593,20,70-90,75.60223048327137,75,70,86,4.052104051623886,all,0.5799256505576208,269,0.380184331797235,ALC_3MO_ORD7A,0.5587276701855528,0.5569590975908545,0.5544789959270003,0.5240179604175613,0.5569590975908545,0.5139913970223652,0.4865477617523831,0.55513552177093906,0.02776441479406707,0.035629519569160543,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.121641350604168,4.164383561643835,3.249315068493151,5.002739726027397,0.21291341833704297,20,10-90,63.512471655328795,63,50,86,8.49413987912411,male,0,441,0.3152173913043478,ALC_3MO_ORD7A,0.6639804336351902,0.6771817473863007,0.6641981777511328,0.6302120136377095,0.6771817473863007,0.6299124353048317,0.39261557866255326,0.40436957073041363,-0.31286190025862404,-0.38011124974312294,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.1134758496468695,4.164383561643835,3.4986301369863013,5.002739726027397,0.21628761297472965,20,10-90,63.5,62,50,85,9.278709720256922,female,1,578,0.2636942675159236,ALC_3MO_ORD7A,0.58232398005298,0.5981689599043847,0.5802057089920931,0.5824111908656067,0.5981689599043847,0.57819524454694,0.5023060223993051,0.5470766529324981,0.23125388580298825,0.271354679368606,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W4,2011,4.117009692553807,4.164383561643835,3.249315068493151,5.002739726027397,0.21476689116776226,20,10-90,63.5053974484789,62,50,86,8.943322975759948,all,0.5672227674190383,1019,0.2869139258222533,ALC_3MO_ORD7A,0.6388487840466036,0.6466572694076058,0.6377458513534939,0.6227990537109821,0.6466572694076058,0.6201363320537594,0.4613399505553372,0.4931814721278101,-0.01013346647164455,-0.018109347793228165,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
SHARE,SHARE_Switzerland,W2,2007,W5,2013,6.133773876133514,6.167123287671233,5.501369863013698,6.838356164383562,0.21627810342471832,20,50-69,59.48943661971831,59,50,69,5.475602266069075,male,0,284,0.3730684326710817,ALC_3MO_ORD7A,0.6057779403973867,0.6222186247770434,0.606145064798181,0.573004823601534,0.6222186247770434,0.5735128153226894,0.3901612803662734,0.3879660729347108,-0.2693570141195431,-0.2802350300245418,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Switzerland,Multiple,Interview,Older Adults
