panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,continent,country,language,data_collect_mode,sample_type
SHARE,SHARE_Spain,W2,2007,W4,2011,4.035792563600783,4.002739726027397,3.421917808219178,5.164383561643835,0.21851426531213458,20,50-69,59.94285714285714,60,50,69,5.6561429995266606,male,0,420,0.339622641509434,ALC_3MO_ORD7A,0.4583190953123458,0.46639770545196196,0.45884679921469484,0.44796112319258913,0.46639770545196196,0.4484905963130138,0.6064556264621639,0.6123886233766166,-0.1504266147824541,-0.13215254726109266,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.0273920217920844,4.002739726027397,3.33972602739726,5.164383561643835,0.21956819183923365,20,50-69,59.653919694072655,60,50,69,5.643692350066364,female,1,523,0.30173564753004,ALC_3MO_ORD7A,0.4472920564774714,0.4157783818250026,0.4466146164475117,0.4430765283426192,0.4157783818250026,0.4429410081387246,0.8975213393816905,0.9133138706130568,1.5908900068139735,1.4983326204782583,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.031133514432226,4.002739726027397,3.33972602739726,5.164383561643835,0.21902304960490124,20,50-69,59.78260869565217,60,50,69,5.648068153527201,all,0.5546129374337222,943,0.3191335740072202,ALC_3MO_ORD7A,0.5445996277824784,0.5312192681031199,0.5448027893631311,0.5365522501521782,0.5312192681031199,0.5367822978420217,0.8016521025570476,0.8016324048949717,0.6611578200763234,0.635824952998267,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.0503500761035,4.002739726027397,3.421917808219178,4.835616438356165,0.19730450712006206,20,70-90,75.5111111111111,75,70,86,4.154751240284949,male,0,270,0.3632075471698113,ALC_3MO_ORD7A,0.45581097101407875,0.44506633004547375,0.4545606546140421,0.4590144342238102,0.44506633004547375,0.4580865920847922,0.8031739108594751,0.7668987578478229,0.4540665328620002,0.27956445040407635,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.029229561120321,4.002739726027397,3.421917808219178,4.835616438356165,0.21008271361922262,20,70-90,75.99363057324841,75,70,87,4.46998769256852,female,1,314,0.3914728682170543,ALC_3MO_ORD7A,0.3668664528683472,0.334297574448088,0.3667429113460264,0.3696498613778427,0.334297574448088,0.3698905571595264,1.0172239781847678,0.9915254076118251,2.684531606633853,2.804614679819054,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.038994182773504,4.002739726027397,3.421917808219178,4.835616438356165,0.2043726649131426,20,70-90,75.77054794520548,75,70,87,4.330127697216118,all,0.5376712328767124,584,0.37872340425531914,ALC_3MO_ORD7A,0.5177654421779773,0.4973381899122636,0.5176332078058049,0.5211669352177604,0.4973381899122636,0.5211305396782415,0.9735903161130564,0.9654070183395546,1.2601484932255516,1.1616880136496242,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.041488981536629,4.002739726027397,3.421917808219178,5.164383561643835,0.21044345697774838,20,10-90,66.03478260869565,66,50,86,9.165560358596199,male,0,690,0.34905660377358494,ALC_3MO_ORD7A,0.46599671109177093,0.4670597199577929,0.4661735531988947,0.4647206063266364,0.4670597199577929,0.46492637055724556,0.6815600240663562,0.6712485795061854,0.07865235517071177,0.026500513134367562,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.02808137346361,4.002739726027397,3.33972602739726,5.164383561643835,0.2159339285034817,20,10-90,65.78375149342892,65,50,87,9.488337024894278,female,1,837,0.33833992094861665,ALC_3MO_ORD7A,0.4371813985714166,0.4147054706473958,0.43721990307170394,0.44006040923232953,0.4147054706473958,0.440210108989495,0.9458083722733542,0.9572165316299813,1.9083036116306509,1.851135788616333,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W4,2011,4.034139821119394,4.002739726027397,3.33972602739726,5.164383561643835,0.21350521214941948,20,10-90,65.89718402095613,66,50,87,9.341660303655438,all,0.5481335952848723,1527,0.34322580645161294,ALC_3MO_ORD7A,0.5417356035106341,0.5290795518470538,0.541722577488718,0.5404470604547362,0.5290795518470538,0.5404871529735524,0.865276158746207,0.8619286563023622,0.8656102073187559,0.8187096984765175,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.104602614909353,6.090410958904109,5.501369863013698,7.167123287671233,0.2215719177034073,20,50-69,59.8496583143508,60,50,69,5.562036487023828,male,0,439,0.30974842767295596,ALC_3MO_ORD7A,0.4295354883756995,0.4317627946245449,0.42377035901360544,0.4285114374394337,0.4317627946245449,0.42268532680366805,0.6045968590330965,0.6782483272503391,-0.14202336974367277,0.14851020121193778,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.099520936375171,6.090410958904109,5.419178082191781,7.419178082191781,0.22933582787726456,20,50-69,59.4593572778828,59,50,69,5.622495432559842,female,1,529,0.29372496662216285,ALC_3MO_ORD7A,0.4659157643281901,0.4518964611494399,0.46549298034572617,0.4684379201341919,0.4518964611494399,0.46796335720113175,0.8978839901745157,0.9128076718292092,1.5190814800087284,1.6248230452893684,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.101825540586437,6.090410958904109,5.419178082191781,7.419178082191781,0.22574600283575136,20,50-69,59.63636363636364,60,50,69,5.595647592118452,all,0.5464876033057852,968,0.3010830324909747,ALC_3MO_ORD7A,0.5262410165012125,0.5225805305771803,0.5232360855994972,0.5268344363240246,0.5225805305771803,0.523935450869887,0.7946575515325154,0.8358265148601424,0.629319777990222,0.8222221400465297,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.1215753424657535,6.090410958904109,5.671232876712328,6.756164383561644,0.2100182621627826,20,70-90,74.76785714285714,74,70,84,3.6173030680642135,male,0,224,0.4716981132075472,ALC_3MO_ORD7A,0.32439346812043346,0.31215794557952464,0.3229434731818248,0.3045582024420381,0.31215794557952464,0.3028000456451006,0.7780302445542874,0.8464982115080728,0.39474136631620976,0.6043919948172297,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.133145223683611,6.090410958904109,5.501369863013698,6.838356164383562,0.22549961120977005,20,70-90,75.42857142857143,75,70,85,4.0512196870055,female,1,301,0.41666666666666663,ALC_3MO_ORD7A,0.38138112418563147,0.35373805530605673,0.36732476856225005,0.38735987738467664,0.35373805530605673,0.37637060273616535,1.0278809114796235,0.9398224018893525,2.5852074861404115,3.3197195119689593,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.128208741030659,6.090410958904109,5.501369863013698,6.838356164383562,0.21889828398419484,20,70-90,75.14666666666666,74,70,85,3.8822621353447775,all,0.5733333333333334,525,0.4414893617021277,ALC_3MO_ORD7A,0.4358520544343379,0.4127782046095709,0.4318813223814868,0.43024073709415595,0.4127782046095709,0.4264048564942579,0.9688941197867271,1.0084105732677158,1.2670727089250409,1.5606734085823704,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.110336990433686,6.090410958904109,5.501369863013698,7.167123287671233,0.217726371910461,20,10-90,64.88989441930619,65,50,84,8.645149723114084,male,0,663,0.3745283018867924,ALC_3MO_ORD7A,0.4035105701164929,0.4046408042258475,0.39914985894379734,0.3981526264755014,0.4046408042258475,0.393630079768488,0.6619676145451805,0.7330234309710341,0.03382507454323304,0.2932297852367909,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.111714804423173,6.090410958904109,5.419178082191781,7.419178082191781,0.22838932682645222,20,10-90,65.25060240963856,65,50,85,9.224310638398588,female,1,830,0.3438735177865613,ALC_3MO_ORD7A,0.4551912731078003,0.44681002355514343,0.4525820441628206,0.4637264948290988,0.44681002355514343,0.4615432789425589,0.9471498698315528,0.9468249410179844,1.8212047277548888,2.02759265569813,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W2,2007,W5,2013,6.1111029553441165,6.090410958904109,5.419178082191781,7.419178082191781,0.2236438066851346,20,10-90,65.09042196918955,65,50,85,8.970565250173124,all,0.5559276624246483,1493,0.35784946236559145,ALC_3MO_ORD7A,0.5075249517883997,0.5015231382120723,0.5040988013582904,0.5090288337782508,0.5015231382120723,0.5057152476857452,0.85426585616426165,0.8960276440599682,0.8270485523794696,1.0419455120453622,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
SHARE,SHARE_Spain,W4,2011,W5,2013,2.0195006160759585,2.0027397260273974,1.4986301369863013,2.665753424657534,0.19083444839686495,20,50-69,60.12962962962963,60,50,69,5.384463336819923,male,0,756,0.19402985074626866,ALC_3MO_ORD7A,0.5294914389886536,0.5311517974727281,0.5238632751257661,0.5354106188083615,0.5311517974727281,0.53084504909967,0.5900243465734797,0.6356242054763298,-0.170711930242907,0.08434959218669079,fre,dom,alc,ord,7,90,NA,NA,1,Europe,Spain,Multiple,Interview,Older Adults
