panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,continent,country,language,data_collect_mode,sample_type
MIDUS,MIDUS_Project1,W1,1995,W2,2004,9.102097223905929,9.084931506849315,7.838356164383562,10.254794520547945,0.5303593107873876,20,10-29,26.79646017699115,27,24,29,1.38975390958383,male,0,113,0.5637065637065637,ALC_EFFECT_YR_ORD6A,0.4291297157380455,0.3273393542099702,0.40814992373066294,0.4221771885726806,0.3273393542099702,0.40807694646767745,0.711150994206167,0.5865530077852125,3.4026838908955317,4.187836277590989,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,9.076244570664885,9.084931506849315,7.838356164383562,10.336986301369864,0.5145935883167407,20,10-29,27.067073170731707,27,20,29,1.5313937577380172,female,1,164,0.4245614035087719,ALC_EFFECT_YR_ORD6A,0.20159848111499212,0.28274903133179635,0.19589895988111977,0.2493116148440885,0.28274903133179635,0.24812727184139868,0.5403575340805666,0.42389058213399633,5.194476634640879,4.536811850598872,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,9.08679095989318,9.084931506849315,7.838356164383562,10.336986301369864,0.5202830063671888,20,10-29,26.95667870036101,27,20,29,1.4786893731729196,all,0.592057761732852,277,0.4908088235294118,ALC_EFFECT_YR_ORD6A,0.34418267449805795,0.3038920133770057,0.32989829776904356,0.35078387113109627,0.3038920133770057,0.34376138541269285,0.6334369232618248,0.5019878542938294,4.2437927609163415,4.582808358843983,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,8.977134179079293,9.008219178082191,7.838356164383562,10.336986301369864,0.50240127713328,20,30-49,40.48936170212766,41,30,49,5.5028680797680245,male,0,893,0.42387096774193544,ALC_EFFECT_YR_ORD6A,0.3565928936774437,0.34484020020783673,0.35185903147040415,0.37559874040947555,0.34484020020783673,0.3700885069327305,0.6047645342951364,0.555031613983375,4.286013099814559,5.15160369243034,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,8.954391171993912,9.008219178082191,7.838356164383562,10.421917808219177,0.5286425699408137,20,30-49,39.87407407407407,40,30,49,5.684219907228251,female,1,1080,0.3414634146341463,ALC_EFFECT_YR_ORD6A,0.1463741254957433,0.28685135228882086,0.13893624222555298,0.20946313208927864,0.28685135228882086,0.20234088079308513,0.52951977985172,0.4048336158520893,6.176832332646026,7.168726376748713,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,8.964684889848572,9.008219178082191,7.838356164383562,10.421917808219177,0.5169247410832934,20,30-49,40.15255955397872,41,30,49,5.609823659256744,all,0.5473897617840852,1973,0.3815047021943574,ALC_EFFECT_YR_ORD6A,0.27643402698855374,0.3253815438360451,0.2694592703375252,0.31398569052552844,0.3253815438360451,0.30729425334386296,0.5699520984299017,0.4860547525687438,5.111323762797061,6.050179598148637,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,8.881613633912199,8.92876712328767,7.835616438356165,10.254794520547945,0.5080071814145661,20,50-69,58.23937007874016,57,50,69,5.67572946548277,male,0,635,0.37003968253968256,ALC_EFFECT_YR_ORD6A,0.3927576309309807,0.22976365176389568,0.3848008586089183,0.3422522662362851,0.22976365176389568,0.3297397332762489,0.4088908059722386,0.35418133597900003,6.826935218753096,9.980931101541492,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,8.883986773736419,8.92876712328767,7.7534246575342465,10.421917808219177,0.5243090768599292,20,50-69,57.96807151979565,57,50,69,5.457836735015107,female,1,783,0.32149046793760827,ALC_EFFECT_YR_ORD6A,0.17649370568544892,0.21549347464761673,0.11405967971116936,0.1922987222054801,0.21549347464761673,0.13807645906506866,0.2634179776983865,0.1000863388853615,9.672634619106876,14.740098232570938,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,8.88292404892092,8.92876712328767,7.7534246575342465,10.421917808219177,0.5168924728277683,20,50-69,58.08956276445698,57,50,69,5.556130816168333,all,0.5521861777150917,1418,0.3441258094357077,ALC_EFFECT_YR_ORD6A,0.34364914695064686,0.2292500701970061,0.3243267533620947,0.3057553814583846,0.2292500701970061,0.28290009316017944,0.34114214779180174,0.25371262468889944,8.121848379261392,13.662595555555095,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
MIDUS,MIDUS_Project1,W1,1995,W2,2004,8.837193856371938,8.923287671232877,7.7534246575342465,10.084931506849315,0.5367325073499386,20,70-90,71.6969696969697,71,70,74,1.3810270169411365,female,1,99,0.4590163934426229,ALC_EFFECT_YR_ORD6A,-0.010204081632653027,-0.01020408163265306,-0.008230452674891328,-0.010204081632653078,-0.01020408163265306,-0.00897430707662197,0.09949874371066211,0.1970272152686378,9.798479682156424,9.798479682156431,fre,dom,alc,ord,6,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adults
