panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,continent,country,language,data_collect_mode,sample_type
ADDHEALTH,ADDHEALTH,W1,1995,W2,1996,0.9093884540117418,0.9205479452054794,0.3643835616438356,2.3698630136986303,0.1403577361367372,20,10-29,15.724553571428572,16,12,21,1.6101855276595574,male,0,2240,0.2720181995450114,ALC_DATING_YR_ORD5A,0.2813756986282708,0.2744979930771323,0.2813915243079919,0.29722271490248015,0.2744979930771323,0.2971544769884919,4.201308164891353,3.865811666270064,5.257032665461224,4.910960430795011,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W2,1996,0.9069001325673883,0.9205479452054794,0.3698630136986301,1.2794520547945205,0.13161321551069263,20,10-29,15.523387096774188,16,12,21,1.5695061502339056,female,1,2480,0.25233644859813087,ALC_DATING_YR_ORD5A,0.30645776310499145,0.29762044515152253,0.3055160433231317,0.3172717154490651,0.29762044515152253,0.3168057320823698,3.9416467177331906,3.8187353457766373,4.879723875760515,4.842239100573151,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W2,1996,0.9080810308799627,0.9205479452054794,0.3643835616438356,2.3698630136986303,0.1358245593757074,20,10-29,15.618855932203392,16,12,21,1.5919458374856919,all,0.5254237288135594,4720,0.2618079449483891,ALC_DATING_YR_ORD5A,0.29449295382496044,0.2870678424416531,0.29429214738191434,0.3080141829265902,0.2870678424416531,0.30773589007765495,4.062581930756117,3.841955724957849,5.067736423381629,4.880311402079062,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W2,1996,0.9093884540117418,0.9205479452054794,0.3643835616438356,2.3698630136986303,0.1403577361367372,20,10-90,15.724553571428572,16,12,21,1.6101855276595574,male,0,2240,0.2720181995450114,ALC_DATING_YR_ORD5A,0.2813756986282708,0.2744979930771323,0.2813915243079919,0.29722271490248015,0.2744979930771323,0.2971544769884919,4.201308164891353,3.865811666270064,5.257032665461224,4.910960430795011,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W2,1996,0.9069001325673883,0.9205479452054794,0.3698630136986301,1.2794520547945205,0.13161321551069263,20,10-90,15.523387096774188,16,12,21,1.5695061502339056,female,1,2480,0.25233644859813087,ALC_DATING_YR_ORD5A,0.30645776310499145,0.29762044515152253,0.3055160433231317,0.3172717154490651,0.29762044515152253,0.3168057320823698,3.9416467177331906,3.8187353457766373,4.879723875760515,4.842239100573151,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W2,1996,0.9080810308799627,0.9205479452054794,0.3643835616438356,2.3698630136986303,0.1358245593757074,20,10-90,15.618855932203392,16,12,21,1.5919458374856919,all,0.5254237288135594,4720,0.2618079449483891,ALC_DATING_YR_ORD5A,0.29449295382496044,0.2870678424416531,0.29429214738191434,0.3080141829265902,0.2870678424416531,0.30773589007765495,4.062581930756117,3.841955724957849,5.067736423381629,4.880311402079062,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W3,2001,6.39652148568677,6.3863013698630136,5.657534246575342,8.016438356164384,0.23495545514055433,20,10-29,16.044865864939872,16,12,21,1.771888041968792,male,0,2162,0.2973675658108548,ALC_DATING_YR_ORD5A,0.12082069822410822,0.10659395355071977,0.11564868533714892,0.11668771302971975,0.10659395355071977,0.11224664009839187,3.9916431030274935,3.1404987900105823,4.901323181585498,3.6352980520027223,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W3,2001,6.366006627160652,6.35068493150685,5.663013698630137,6.947945205479452,0.22556070956123386,20,10-29,15.855412270418135,16,12,21,1.7678501607306258,female,1,2559,0.22851974675911968,ALC_DATING_YR_ORD5A,0.026962272935714317,0.06690505213751687,0.026935857475202045,0.04590445037119913,0.06690505213751687,0.04589895578881341,3.7822211143368225,3.7529384898134057,4.6021233654585005,4.68217172484752,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W3,2001,6.3799810232914425,6.367123287671233,5.657534246575342,8.016438356164384,0.23038848886739421,20,10-29,15.942173268375345,16,12,21,1.7720292221178082,all,0.5420461766574878,4721,0.2616515483265561,ALC_DATING_YR_ORD5A,0.07653854235515993,0.08499795797461686,0.07528188609727635,0.08139369175888286,0.08499795797461686,0.08037957824960952,3.8785043688879206,3.4411549499341736,4.753787424654867,4.128472461522485,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W3,2001,6.39652148568677,6.3863013698630136,5.657534246575342,8.016438356164384,0.23495545514055433,20,10-90,16.044865864939872,16,12,21,1.771888041968792,male,0,2162,0.2973675658108548,ALC_DATING_YR_ORD5A,0.12082069822410822,0.10659395355071977,0.11564868533714892,0.11668771302971975,0.10659395355071977,0.11224664009839187,3.9916431030274935,3.1404987900105823,4.901323181585498,3.6352980520027223,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W3,2001,6.366006627160652,6.35068493150685,5.663013698630137,6.947945205479452,0.22556070956123386,20,10-90,15.855412270418135,16,12,21,1.7678501607306258,female,1,2559,0.22851974675911968,ALC_DATING_YR_ORD5A,0.026962272935714317,0.06690505213751687,0.026935857475202045,0.04590445037119913,0.06690505213751687,0.04589895578881341,3.7822211143368225,3.7529384898134057,4.6021233654585005,4.68217172484752,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W1,1995,W3,2001,6.3799810232914425,6.367123287671233,5.657534246575342,8.016438356164384,0.23038848886739421,20,10-90,15.942173268375345,16,12,21,1.7720292221178082,all,0.5420461766574878,4721,0.2616515483265561,ALC_DATING_YR_ORD5A,0.07653854235515993,0.08499795797461686,0.07528188609727635,0.08139369175888286,0.08499795797461686,0.08037957824960952,3.8785043688879206,3.4411549499341736,4.753787424654867,4.128472461522485,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W2,1996,W3,2001,5.475902533640441,5.4520547945205475,4.695890410958904,5.989041095890411,0.22152496208368,20,10-29,16.08141592920354,16,11,21,1.6483623230807758,male,0,1695,0.25,ALC_DATING_YR_ORD5A,0.09247302943506014,0.09908324909056343,0.08495104913878972,0.10179574080518693,0.09908324909056343,0.09586758439220228,3.947925258701715,3.134428545379406,4.957257931348823,3.605556089587645,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W2,1996,W3,2001,5.444682145803188,5.413698630136986,4.657534246575342,5.986301369863014,0.21019556186046795,20,10-29,15.856367226061202,16,11,21,1.6097239795268068,female,1,2026,0.1896,ALC_DATING_YR_ORD5A,0.0662480519031356,0.09353998890073888,0.06603761801599171,0.08267007222063388,0.09353998890073888,0.0824871494592021,3.8995643867543097,3.7106027123198726,4.952761200745667,4.623828521334007,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W2,1996,W3,2001,5.458903741445259,5.4301369863013695,4.657534246575342,5.989041095890411,0.21596161516706144,20,10-29,15.958882020962108,16,11,21,1.6310749926068253,all,0.5444772910507928,3721,0.21827731092436975,ALC_DATING_YR_ORD5A,0.07833748818898718,0.09560495818656085,0.0758306643982645,0.09115210857511492,0.09560495818656085,0.08912867645772193,3.9210858333144327,3.422744324466334,4.956817072529004,4.092808766673525,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W2,1996,W3,2001,5.475902533640441,5.4520547945205475,4.695890410958904,5.989041095890411,0.22152496208368,20,10-90,16.08141592920354,16,11,21,1.6483623230807758,male,0,1695,0.25,ALC_DATING_YR_ORD5A,0.09247302943506014,0.09908324909056343,0.08495104913878972,0.10179574080518693,0.09908324909056343,0.09586758439220228,3.947925258701715,3.134428545379406,4.957257931348823,3.605556089587645,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
ADDHEALTH,ADDHEALTH,W2,1996,W3,2001,5.444682145803188,5.413698630136986,4.657534246575342,5.986301369863014,0.21019556186046795,20,10-90,15.856367226061202,16,11,21,1.6097239795268068,female,1,2026,0.1896,ALC_DATING_YR_ORD5A,0.0662480519031356,0.09353998890073888,0.06603761801599171,0.08267007222063388,0.09353998890073888,0.0824871494592021,3.8995643867543097,3.7106027123198726,4.952761200745667,4.623828521334007,fre,dom,alc,ord,5,365,NA,NA,1,N.America,U.S.A.,English,Interview,Adolescents
